Code;Désignation;Unité;Prix;Depot Antanankoro;Depot Stock C;Magasin Mahambolona;Total
20113700;PIZZA JELLY STRAWBERRY;PIECE;500;0;0;99;99
20113701;PIZZA JELLY STRAWBERRY;BOITE;15.000;0;0;3,30;3,30
20113800;POINTE;KG;8.000;0;0;0;0
20113801;POINTE;CARTON;148.000;0;0;0;0
20113802;POINTE;BOITE;37.000;0;0;0;0
20113900;POINTE 100X20 en kg;KG;8.000;0;0;1,90;1,90
20113901;POINTE 100X20 en kg;CARTON;148.000;0;0;0,47;0,47
20113902;POINTE 100X20 en kg;BOITE;37.000;0;0;0,10;0,10
20114000;POINTE 100X21 en kg;KG;8.000;0;0;0;0
20114001;POINTE 100X21 en kg;CARTON;148.000;0;0;0;0
20114002;POINTE 100X21 en kg;BOITE;37.000;0;0;0;0
20114100;POINTE 120X21 EN KG;KG;8.000;0;0;2,60;2,60
20114101;POINTE 120X21 EN KG;CARTON;148.000;0;0;0,65;0,65
20114102;POINTE 120X21 EN KG;BOITE;37.000;0;0;0,13;0,13
20114200;POINTE 30X13 de 20kg;KG;8.000;0;0;3,30;3,30
20114201;POINTE 30X13 de 20kg;CARTON;148.000;0;0;0,82;0,82
20114202;POINTE 30X13 de 20kg;BOITE;37.000;0;0;0,16;0,16
20114300;POINTE 40X14 EN KG;KG;8.000;0;0;6,60;6,60
20114301;POINTE 40X14 EN KG;CARTON;148.000;0;0;1,65;1,65
20114302;POINTE 40X14 EN KG;BOITE;37.000;0;0;0,33;0,33
20114400;POINTE 50X16 EN KG;KG;8.000;0;0;3,70;3,70
20114401;POINTE 50X16 EN KG;CARTON;148.000;0;0;0,93;0,93
20114402;POINTE 50X16 EN KG;BOITE;37.000;0;0;0,18;0,18
20114500;POINTE 50X18 EN KG;KG;8.000;0;0;2,10;2,10
20114501;POINTE 50X18 EN KG;CARTON;148.000;0;0;0,53;0,53
20114502;POINTE 50X18 EN KG;BOITE;37.000;0;0;0,11;0,11
20114600;POINTE 60X17 EN KG;KG;8.000;0;0;5,10;5,10
20114601;POINTE 60X17 EN KG;CARTON;148.000;0;0;1,27;1,27
20114602;POINTE 60X17 EN KG;BOITE;37.000;0;0;0,26;0,26
20114700;POINTE 60X20 EN KG;KG;8.000;0;0;0,50;0,50
20114701;POINTE 60X20 EN KG;CARTON;148.000;0;0;0,12;0,12
20114702;POINTE 60X20 EN KG;BOITE;37.000;0;0;0,03;0,03
20114800;POINTE 70X18 EN KG;KG;8.000;0;0;2,80;2,80
20114801;POINTE 70X18 EN KG;CARTON;148.000;0;0;0,70;0,70
20114802;POINTE 70X18 EN KG;BOITE;37.000;0;0;0,14;0,14
20114900;POINTE 80X19 EN KG;KG;8.000;0;0;4,30;4,30
20114901;POINTE 80X19 EN KG;CARTON;148.000;0;0;1,07;1,07
20114902;POINTE 80X19 EN KG;BOITE;37.000;0;0;0,21;0,21
20115000;Pointe 90x20 en kg;KG;8.000;0;0;4,60;4,60
20115001;Pointe 90x20 en kg;CARTON;148.000;0;0;1,15;1,15
20115002;Pointe 90x20 en kg;BOITE;37.000;0;0;0,23;0,23
20115100;POINTE A TOLE;KG;10.000;0;0;40;40
20115101;POINTE A TOLE;CARTON;200.000;0;0;2;2
20115200;POIVRE DOYPACK EN SACHET 30G;PIECE;1.400;0;0;93;93
20115201;POIVRE DOYPACK EN SACHET 30G;SACHET;27.000;0;0;4,65;4,65
20115300;POIVRE ETUI 30G;PIECE;1.000;0;0;160;160
20115301;POIVRE ETUI 30G;BALLE;220.000;0;0;16;16
20115302;POIVRE ETUI 30G;PACQUET;27.000;0;0;0,80;0,80
20115400;Poivre moulu doypack sachet 30g;SACHET;0;0;0;0;0
20115500;POT YAOURT;PAQUET;10.000;0;0;1;1
20115600;POT YAOURT H (couleur);PAQUET;12.000;0;0;0;0
20115700;POT YAOURT MADA;PAQUET;9.000;0;0;5;5
20115800;Potata 15g;PIECE;600;0;0;0;0
20115801;Potata 15g;BOITE;30.000;0;0;0;0
20115802;Potata 15g;PAQUET;6.000;0;0;0;0
20115900;POTATA 15GG;PAQUET;7.200;0;0;0;0
20115901;POTATA 15GG;BOITE;36.000;0;0;0;0
20116000;POTATA 80g;SACHET;2.500;0;0;0;0
20116100;Potata 80g*48;PIECE;2.500;0;0;47;47
20116101;Potata 80g*48;CARTON;120.000;0;0;0,98;0,98
10116200;POTATA BAR-B-QUE 75G;PIECE;3.000;0;0;44;44
10116201;POTATA BAR-B-QUE 75G;CARTON;140.000;0;0;0,92;0,92
10116300;Potata onion 75G;PIECE;3.000;0;0;0;0
10116301;Potata onion 75G;CARTON;140.000;0;0;0;0
20116400;Potata spicy 100g*48;PIECE;3.000;0;0;48;48
20116401;Potata spicy 100g*48;CARTON;140.000;0;0;1;1
10116500;POTATO CHIPZ PIZZA ADORO 75G;PIECE;1.800;0;0;0;0
10116501;POTATO CHIPZ PIZZA ADORO 75G;CARTON;43.200;0;0;0;0
50116600;poudre ronono 1/2 KG EN SACHET [lactimilk];SACHET;14.000;0;0;0;0
190116700;POUDRE SAVON ARIEL FLORAL 500G;PIECE;8.300;0;0;1;1
190116800;POUDRE SAVON ARIEL LAVENDER 500G;PIECE;8.300;0;0;1;1
190116900;POUDRE SAVON ARIEL SPRING 500G;PCS;8.300;0;0;2;2
190117000;poudre savon B29 30gr;SAC;37.000;0;0;5;5
20117100;POUDRE SAVON BERYL;PIECE;250;0;0;0;0
20117101;POUDRE SAVON BERYL;CARTON;29.000;0;0;0;0
190117200;POUDRE SAVON SPECIAL BLEU;SAC;37.000;0;0;0;0
190117300;POUDRE VAO LEMON VERT 30G;CARTON;40.000;0;0;14;14
190117400;Poudre Vao line BLEU ORIGINAL 30g;CARTON;40.000;0;0;9;9
190117500;POUDRE VAO LINE ORANGE EXOTIQUE 30G;CARTON;40.000;0;0;12;12
190117600;POUDRE VAO LINE ROSE FLORAL 30G;CARTON;40.000;0;0;18;18
190117700;POUDRE VAO LINE VIOLET LAVANDE 30G;CARTON;40.000;0;0;7;7
20117800;PRINCE FOURRE 130G*20;PIECE;2.500;0;0;0;0
20117801;PRINCE FOURRE 130G*20;CARTON;49.000;0;0;0;0
20117900;PRINCE FOURRE VANILLE 130G*20;PIECE;2.500;0;0;0;0
20117901;PRINCE FOURRE VANILLE 130G*20;CARTON;49.000;0;0;0;0
20118000;PRINCE POCHON 60G*35;PIECE;1.200;0;0;0;0
20118001;PRINCE POCHON 60G*35;CARTON;42.000;0;0;0;0
80118100;PRINCESS *18X30;PCS;500;0;0;182;182
80118101;PRINCESS *18X30;CARTON;216.000;0;0;10,11;10,11
80118102;PRINCESS *18X30;SACHET;12.000;0;0;0,34;0,34
50118200;PROBO(KATSAKA NOTOTONA);PIECES;5.000;0;0;0;0
250118300;Provende chaire demarrage ld en kg;KG;4.000;0;0;91;91
250118301;Provende chaire demarrage ld en kg;SAC;199.000;0;0;1,82;1,82
250118400;Provende chaire finition ld en kg;KG;3.800;0;0;56;56
250118401;Provende chaire finition ld en kg;SAC;188.000;0;0;1,12;1,12
250118500;PROVENDE CROISSANCE POISSON INTENSIF;KILOS;6.000;0;0;21;21
250118600;PROVENDE CROISSANCE POISSON INTENSIF 25KG;EN KG;6.000;0;0;0;0
250118601;PROVENDE CROISSANCE POISSON INTENSIF 25KG;SAC;150.000;0;0;0;0
250118700;Provende fermier demarrage;KG;3.700;0;0;37;37
250118701;Provende fermier demarrage;SAC;184.000;0;0;0,74;0,74
250118800;Provende fermier finition;KG;3.500;0;0;62;62
250118801;Provende fermier finition;SAC;161.000;0;0;1,24;1,24
250118900;PROVENDE POISSON DEMARRAGE INTENSIF;KG;6.000;0;0;15;15
250118901;PROVENDE POISSON DEMARRAGE INTENSIF;SAC;149.000;0;0;0,60;0,60
20119000;PUB G GUN BOCAL;PCS;400;0;0;120;120
20119001;PUB G GUN BOCAL;BOCAL;23.000;0;0;2;2
30119100;PUR'O IMPEC 150ML;PIECE;1.000;0;0;34;34
80119200;PURE GOLD KHAZANA;PCS;500;0;0;0;0
80119201;PURE GOLD KHAZANA;CARTON;261.000;0;0;0;0
80119202;PURE GOLD KHAZANA;SACHET;14.500;0;0;0;0
80119300;RAJSI FRUBON ROLL EN BOCAL 200PCS;BOCAL;15.000;0;0;2;2
80119400;RAJSI KULFI MILK 200PCS;BOCAL;15.000;0;0;0;0
80119500;RAJSI STRAWBERRY ROLL 200PCS;BOCAL;15.000;0;0;2;2
80119600;RAJSI SUPER STAR CARAMEL 200PCS;BOCAL;15.000;0;0;0;0
80119700;RAJSI TRUFFLES COCO 100PCS;BOCAL;18.000;0;0;2;2
80119800;RAJSI TRUFFLES MILK 100PCS;BOCAL;18.000;0;0;0;0
20119900;RAMBO CHOCOLATE 5G;PAQUET;17.000;0;0;0;0
50120000;RANO VISY;PIECE;4.000;0;0;0;0
50120001;RANO VISY;PAQUET;29.000;0;0;0;0
20120100;RANO VISY |;PIECE;4.000;0;0;0;0
20120101;RANO VISY |;PAQUET;29.000;0;0;0;0
20120200;RASOIR BIC;PIECE;950;0;0;299;299
20120201;RASOIR BIC;CARTON;95.000;0;0;2,99;2,99
20120300;Rasoir dorco double;PIECES;500;0;0;111;111
20120301;Rasoir dorco double;BOITE;40.000;0;0;13,88;13,88
20120302;Rasoir dorco double;PAQUET;0;0;0;1,39;1,39
20120303;Rasoir dorco double;CARTON;480.000;0;0;0,12;0,12
20120400;RASOIR DORCO EN PQT;PAQUET;6.000;0;0;0;0
20120500;RASOIR DORCO SIMPLE;BOITE;27.500;0;0;0;0
20120501;RASOIR DORCO SIMPLE;CARTON;497.000;0;0;0;0
20120600;RASOIR DORCO SIMPLE EN PCS;PIECES;580;0;0;0;0
20120700;RASOIR SUPER MAX;PIECE;700;0;0;0;0
20120701;RASOIR SUPER MAX;CARTON;84.000;0;0;0;0
20120800;RASOIRDORCODOUBLE;BOITE;40.000;0;0;0;0
20120801;RASOIRDORCODOUBLE;CARTON;480.000;0;0;0;0
10120900;REAL CREAM BISCUITS MERCI;PIECES;800;0;0;0;0
10120901;REAL CREAM BISCUITS MERCI;CARTON;19.000;0;0;0;0
20121000;RICH BITE PREMIUM BOCALE;PCS;200;0;0;0;0
20121001;RICH BITE PREMIUM BOCALE;BOCAL;9.500;0;0;0;0
20121100;Ringos;SACHET;5.500;0;0;0;0
20121200;ROBIN;SACHET;9.900;0;0;11;11
20121201;ROBIN;CARTON;198.000;0;0;0,55;0,55
260121300;Ronono barea gm;BOITE;12.000;0;0;82;82
260121301;Ronono barea gm;CARTON;288.000;0;0;3,42;3,42
260121400;RONONO BAREA PM;BOITE;5.000;0;0;38;38
260121401;RONONO BAREA PM;CARTON;240.000;0;0;0,79;0,79
20121500;RONONO CAPITAL GM;PIECE;9.400;0;0;0;0
20121501;RONONO CAPITAL GM;CARTON;225.000;0;0;0;0
260121600;RONONO CEBON GM;BOITE;11.900;0;0;168;168
260121601;RONONO CEBON GM;CARTON;285.600;0;0;7;7
260121700;ronono cebon pm;BOITE;6.000;0;0;0;0
260121701;ronono cebon pm;CARTON;388.000;0;0;0;0
20121800;RONONO CHAMPION PM;PIECE;5.500;0;0;0;0
20121801;RONONO CHAMPION PM;CARTON;264.000;0;0;0;0
20121900;RONONO DYANAS PM;BOITE;2.700;0;0;0;0
20121901;RONONO DYANAS PM;CARTON;129.000;0;0;0;0
20122000;RONONO ELVIA GM;PIECE;10.900;0;0;0;0
20122001;RONONO ELVIA GM;CARTON;261.000;0;0;0;0
260122100;RONONO ELVIA PM;BOITE;4.700;0;0;0;0
260122101;RONONO ELVIA PM;CARTON;225.000;0;0;0;0
260122200;RONONO EVITA EN BOITE PM;PIECE;5.600;0;0;34;34
260122201;RONONO EVITA EN BOITE PM;CARTON;134.400;0;0;1,42;1,42
20122300;RONONO GENIE GM;PIECE;9.900;0;0;0;0
20122301;RONONO GENIE GM;CARTON;237.000;0;0;0;0
260122400;RONONO LUCKY COW PM;PCS;5.000;0;0;0;0
260122401;RONONO LUCKY COW PM;CARTON;240.000;0;0;0;0
20122500;RONONO MAMA GM;PIECE;10.000;0;0;0;0
20122501;RONONO MAMA GM;CARTON;240.000;0;0;0;0
20122600;RONONO MAMA PM;PIECE;4.500;0;0;0;0
20122601;RONONO MAMA PM;CARTON;216.000;0;0;0;0
20122700;RONONO POUDRE FONTERA 1/2KG;SACHET;17.000;0;0;9;9
20122800;RONONO PPM;BOITE;3.200;0;0;0;0
20122801;RONONO PPM;CARTON;153.000;0;0;0;0
260122900;Ronono shasa gm;BTE;11.000;0;0;0;0
260122901;Ronono shasa gm;CARTON;264.000;0;0;0;0
50123000;Ronono Socolait pm;PIECE;6.000;0;0;55;55
50123001;Ronono Socolait pm;CARTON;288.000;0;0;1,15;1,15
260123100;RONONO TOPLE PM;PIECE;6.000;0;0;0;0
260123101;RONONO TOPLE PM;CARTON;288.000;0;0;0;0
260123200;Ronono white gold pm;BOITE;4.900;0;0;0;0
260123201;Ronono white gold pm;CARTON;235.200;0;0;0;0
260123300;RONONO YAMA GM 1KG*24;PIECE;12.500;0;0;20;20
260123301;RONONO YAMA GM 1KG*24;CARTON;300.000;0;0;0,83;0,83
260123400;RONONO YAMA PM 390G;BOITE;5.500;0;0;48;48
260123401;RONONO YAMA PM 390G;CARTON;264.000;0;0;1;1
50123500;RONONOELVIA;BOITE;2.900;0;0;0;0
50123501;RONONOELVIA;CARTON;139.000;0;0;0;0
50123600;RONONOELVIAPM;BOITE;0;0;0;0;0
50123601;RONONOELVIAPM;CARTON;0;0;0;0;0
190123700;Saba bleu 25g;SAC;36.000;0;0;14;14
190123800;SABA CITRON 25G;SAC;36.000;0;0;18;18
190123900;SABA FLORAL 25G;SAC;36.000;0;0;18;18
20124000;Sac vide 1,20m;PIECE;2.800;0;0;0;0
20124100;Sac vide 1,40m;PIECE;2.800;0;0;0;0
20124200;SAC VIDE GM 250 kg;PIECE;2.900;0;0;0;0
20124300;Sac vide gm Matoa 250kg;PIECE;3.000;0;0;34;34
20124400;SAC VIDE PM 60 KG;PIECE;1.800;0;0;34;34
20124500;SACHET BEST PRICE;PIECE;450;0;0;78;78
20124501;SACHET BEST PRICE;BALLE;230.000;0;0;7,80;7,80
20124502;SACHET BEST PRICE;PAQUET;22.500;0;0;0,16;0,16
20124600;SACHET BEST PRICE GM 80CM*500;PCS;1.000;0;0;113;113
20124601;SACHET BEST PRICE GM 80CM*500;PQT;50.000;0;0;2,26;2,26
20124700;SACHET HIPPER LE MAGINFIQUE;PIECE;500;0;0;0;0
20124701;SACHET HIPPER LE MAGINFIQUE;PAQUET;16.000;0;0;0;0
20124800;Sachet moyenne;PIECE;300;0;0;270;270
20124801;Sachet moyenne;PAQUET;12.500;0;0;5,40;5,40
20124900;SACHET OISEAU;PIECE;16.000;0;0;0;0
20125000;SACHET PM;PAQUET;3.500;0;0;0;0
20125100;Sachet pm couleur;PAQUET;3.400;0;0;2;2
20125200;Sachet pm f49;PAQUET;5.500;0;0;2;2
20125300;SACHET PM H20;PAQUET;3.400;0;0;0;0
20125400;Sachet pm noire hd20;PAQUET;3.500;0;0;0;0
20125500;Sachet pm trasparent hd15;PAQUET;2.500;0;0;0;0
20125600;Sachet rose mm;PIECES;400;0;0;13;13
20125601;Sachet rose mm;PAQUET;12.000;0;0;0,52;0,52
20125700;SACHET SOUS VIDE;PIECE;1.700;0;0;66;66
20125701;SACHET SOUS VIDE;PACQUET;850.000;0;0;1,32;1,32
20125800;SACHET TAVARATRA;PIECE;500;0;0;0;0
20125801;SACHET TAVARATRA;PAQUET;17.000;0;0;0;0
20125900;Sachet vorombola gm;PIECES;500;0;0;0;0
20125901;Sachet vorombola gm;PAQUET;12.500;0;0;0;0
20126000;SAF INSTANT 500G;BOITE;16.500;0;0;5;5
20126100;Saf instant rouge 11g;PIECE;900;0;0;2.691;2.691
20126101;Saf instant rouge 11g;CARTON;0;0;0;179,40;179,40
20126102;Saf instant rouge 11g;PAQUET;0;0;0;1,00;1,00
20126200;SALONE CAFE 20G*30PCS;PIECE;900;0;0;202;202
20126201;SALONE CAFE 20G*30PCS;SAC;510.000;0;0;10,10;10,10
20126202;SALONE CAFE 20G*30PCS;PAQUET;25.500;0;0;0,34;0,34
20126300;SALONE CAFE 30G*20PCS;PIECE;1.300;0;0;231;231
20126301;SALONE CAFE 30G*20PCS;PAQUET;26.000;0;0;11,55;11,55
20126302;SALONE CAFE 30G*20PCS;SAC;520.000;0;0;0,58;0,58
20126400;SALTO CHIPS 3D;SACHET;12.000;0;0;0;0
20126500;SALTO CHIPS 3D EN PIECE;PIECE;1.500;0;0;0;0
20126600;SALTO CHIPS CHILI;PIECE;800;0;0;120;120
20126601;SALTO CHIPS CHILI;SACHET;8.500;0;0;10;10
10126700;SALTO GM;PIECE;500;0;0;0;0
10126701;SALTO GM;CARTON;33.500;0;0;0;0
10126702;SALTO GM;SACHET;3.500;0;0;0;0
30126800;Samba barre 12mx 500g en pcs;PIECE;4.300;0;0;12;12
30126900;Samba barre 9mx 800g en pcs;PIECE;6.500;0;0;0;0
20127000;SAMBA DETERGEANT EN POUDRE;CARTON;37.000;0;0;1;1
190127100;SAMBA DETERGEANT EN POUDRE EN (PCS);PCS;350;0;0;3;3
20127200;SAMPOING MARIA ASS;SACHET;2.400;0;0;4;4
20127300;SARDINE ANNY;PIECE;4.400;0;0;0;0
20127301;SARDINE ANNY;CARTON;219.000;0;0;0;0
50127400;SARDINE BON APPETIT 125G;PCS;3.200;0;0;0;0
50127401;SARDINE BON APPETIT 125G;CARTON;160.000;0;0;0;0
20127500;Sardine cebon 125gx50;PIECES;3.400;0;0;50;50
20127501;Sardine cebon 125gx50;CARTON;170.000;0;0;1;1
20127600;SARDINE CHAMPION;PIECE;3.300;0;0;0;0
20127601;SARDINE CHAMPION;CARTON;165.000;0;0;0;0
50127700;SARDINE DELMONACO;PIECE;2.800;0;0;0;0
50127701;SARDINE DELMONACO;CARTON;140.000;0;0;0;0
20127800;SARDINE ISHA;PIECE;3.400;0;0;78;78
20127801;SARDINE ISHA;CARTON;170.000;0;0;1,56;1,56
20127900;SARDINE MONICA;PIECE;2.800;0;0;0;0
20127901;SARDINE MONICA;CARTON;139.000;0;0;0;0
20128000;Sardine vivo 125gx25;BOITE;3.000;0;0;0;0
20128001;Sardine vivo 125gx25;CARTON;75.000;0;0;0;0
20128100;SAUCE CHILLI BON APPETIT 280G;PCS;6.500;0;0;1;1
20128200;SAUCE DARK 150 ML;PIECE;5.000;0;0;7;7
20128201;SAUCE DARK 150 ML;CARTON;120.000;0;0;0,29;0,29
20128300;SAUCE DARK 625 ML;PIECE;10.500;0;0;0;0
20128301;SAUCE DARK 625 ML;CARTON;126.000;0;0;0;0
50128400;Sauce dark superieure pet 400ml;BOUTEILLE;8.000;0;0;2;2
20128500;SAUCE HUITRE 160G 1ER CHOIX;PCS;7.700;0;0;0;0
20128600;SAUCE HUITRE 500g;BOUTEILLE;11.500;0;0;0;0
20128601;SAUCE HUITRE 500g;CARTON;172.500;0;0;0;0
20128700;SAUCE HUITRE 710g GM;BOUTEILLE;13.000;0;0;0;0
20128701;SAUCE HUITRE 710g GM;CARTON;156.000;0;0;0;0
20128800;SAUCE HUITRE PM 280G;PIECE;7.900;0;0;0;0
20128801;SAUCE HUITRE PM 280G;CARTON;189.600;0;0;0;0
20128900;SAUCE JERICANE;PIECE;13.000;0;0;0;0
50129000;Sauce jerycan dark pm;JERYCAN;30.000;0;0;0;0
50129100;Sauce jerycan light pm;JERYCAN;27.000;0;0;0;0
20129200;SAUCE LIGHT 150ml PM;PIECE;4.700;0;0;1;1
20129201;SAUCE LIGHT 150ml PM;CARTON;112.000;0;0;0,04;0,04
20129300;SAUCE LIGHT GM 625 ML;PIECE;9.500;0;0;9;9
20129301;SAUCE LIGHT GM 625 ML;CARTON;114.000;0;0;0,75;0,75
20129400;SAUCE PLASTIQUE;PIECE;4.000;0;0;0;0
50129500;Sauce soja 0.25 l;BOUTEIL;1.500;0;0;13;13
50129501;Sauce soja 0.25 l;PAQUET;15.000;0;0;1,30;1,30
50129600;Sauce soja 1L;BOUTEIL;3.000;0;0;11;11
50129601;Sauce soja 1L;CARTON;30.000;0;0;1,10;1,10
20129700;SAVEN GARBATHI AG MIRACLE;PAQUET;2.100;0;0;10;10
20129701;SAVEN GARBATHI AG MIRACLE;BOITE;25.000;0;0;0,83;0,83
20129702;SAVEN GARBATHI AG MIRACLE;CARTON;500.000;0;0;0,04;0,04
20129800;SAVOKA TARATRA;BOITE;7.000;0;0;0;0
20129900;SAVON B29 MULTI USAGE 96X150G;PIECE;2.500;0;0;10;10
20129901;SAVON B29 MULTI USAGE 96X150G;CARTON;240.000;0;0;0,10;0,10
30130000;Savon barre parfume citron*9;BARRE;6.000;0;0;0;0
30130001;Savon barre parfume citron*9;CARTON;54.000;0;0;0;0
20130100;SAVON BARRE PRIMO;BARRE;7.500;0;0;0;0
20130101;SAVON BARRE PRIMO;CARTON;119.000;0;0;0;0
20130200;SAVON BARRE RUBIS CITRON 800G;BARRE;9.500;0;0;0;0
20130201;SAVON BARRE RUBIS CITRON 800G;CARTON;152.000;0;0;0;0
30130300;SAVON BARRE VAO LEMON 800G;PIECE;9.800;0;0;3;3
30130301;SAVON BARRE VAO LEMON 800G;CARTON;56.000;0;0;0,50;0,50
30130400;SAVON CHARBON ANTISEPTIC 90G*72;PIECES;1.900;0;0;43;43
30130401;SAVON CHARBON ANTISEPTIC 90G*72;CARTONT;136.800;0;0;0,60;0,60
30130500;SAVON CITRON FRAIS 200GR;PIECE;3.000;0;0;68;68
30130501;SAVON CITRON FRAIS 200GR;CARTON;94.000;0;0;2,27;2,27
100130600;SAVON CITRON MULTI SUPER NATIONNAL;BARRE;5.900;0;0;0;0
100130601;SAVON CITRON MULTI SUPER NATIONNAL;CARTON;94.000;0;0;0;0
30130700;Savon citron plus king;PIECE;8.700;0;0;9;9
30130701;Savon citron plus king;CARTON;104.000;0;0;0,75;0,75
30130800;SAVON CROWN BLANC MILK;PAQUET;10.700;0;0;3;3
30130900;SAVON CROWN CITRON VERT PASTEL;PAQUET;10.700;0;0;3;3
20131000;SAVON CROWN ROUGE (RED);PAQUET;10.700;0;0;5;5
20131100;SAVON DURU;PIECE;3.000;0;0;0;0
20131101;SAVON DURU;CARTON;90.000;0;0;0;0
30131200;SAVON DURU ALOE VERA 150G*30;PIECE;0;0;0;30;30
30131201;SAVON DURU ALOE VERA 150G*30;CARTON;99.000;0;0;1;1
20131300;SAVON DURU GLYCERINE;PIECE;3.300;0;0;27;27
20131301;SAVON DURU GLYCERINE;CARTON;99.000;0;0;0,90;0,90
30131400;SAVON DURU ROSE OIL 150G*30;PIECE;0;0;0;30;30
30131401;SAVON DURU ROSE OIL 150G*30;CARTON;99.000;0;0;1;1
30131500;Savon Ekono multi purpose soap;PIECES;3.000;0;0;23;23
30131501;Savon Ekono multi purpose soap;CARTON;72.000;0;0;0,96;0,96
30131600;SAVON EN PCS GM;PIECES;1.000;0;0;0;0
240131700;SAVON EN PCS PM;PCS;500;0;0;36;36
20131800;SAVON EXTRA MARRON 65G;CARTON;23.000;0;0;0;0
20131900;SAVON FLOR BARRE 900g;BARRE;8.500;0;0;0;0
20131901;SAVON FLOR BARRE 900g;CARTON;85.000;0;0;0;0
30132000;Savon flor barre 900g en Pieces;PIECE;1.700;0;0;3;3
20132100;Savon flor*100;PIECE;1.000;0;0;0;0
20132101;Savon flor*100;CARTON;100.000;0;0;0;0
20132200;SAVON FRESH 75G;PAQUET;9.500;0;0;0;0
30132300;SAVON HOTEL DEJOI 15G*500PCS;PIECE;400;0;0;459;459
30132301;SAVON HOTEL DEJOI 15G*500PCS;CARTON;200.000;0;0;0,92;0,92
30132400;SAVON HOTEL14G VERT;PCS;500;0;0;52;52
30132401;SAVON HOTEL14G VERT;SACHET;12.500;0;0;2,08;2,08
30132500;SAVON IRIKO ANDRAMENA XG 24MX;CARTON;26.000;0;0;0;0
30132600;SAVON IRIKO FOTSY MM 24MX;CARTON;28.000;0;0;2;2
30132700;SAVON IRIKO MENAKELY XG 24MX;CARTON;27.000;0;0;0;0
20132800;SAVON IRIKO MM TANTELY;CARTON;25.000;0;0;3;3
20132900;SAVON IRIKO TANTELY XG;CARTON;30.000;0;0;6;6
30133000;SAVON KANTO K12 VAOVAO;CARTON;19.900;0;0;0;0
100133100;SAVON KIMSA;BARRE;4.500;0;0;0;0
100133101;SAVON KIMSA;CARTON;80.000;0;0;0;0
240133200;SAVON MAEVA 3 BLANC EN PCS;PIECES;500;0;0;0;0
20133300;SAVON MAEVA MAXI BARRE 9;BARRE;5.200;0;0;43;43
20133301;SAVON MAEVA MAXI BARRE 9;CARTON;46.800;0;0;4,78;4,78
20133400;SAVON MAEVA P10 BLANC;CARTON;19.500;0;0;0;0
240133500;SAVON MAEVA P10 BLANC EN PCS;PIECES;600;0;0;0;0
30133600;SAVON MAEVA P10 MARRON*36;CARTON;13.500;0;0;8;8
20133700;SAVON MAEVA P20 BLANC;CARTON;36.000;0;0;8;8
240133800;SAVON MAEVA P20 BLANCS EN PCS;PIECES;1.000;0;0;0;0
20133900;Savon maeva p20 marron;CARTON;26.500;0;0;34;34
30134000;SAVON MAEVA R50;CARTON;45.000;0;0;8;8
240134100;SAVON MATEZA M30 JAUNE EN PCS;PIECES;1.100;0;0;0;0
30134200;SAVON MATEZA M30 MARRON;PIECE;1.300;0;0;684;684
30134201;SAVON MATEZA M30 MARRON;CARTON;37.000;0;0;19;19
30134300;SAVON MATEZA M30+ BLANC;CARTON;50.000;0;0;50;50
240134400;SAVON MATEZA M30+ BLANC EN PCS;PIECES;1.400;0;0;0;0
30134500;Savon Meva 100 soa 24mx;CARTON;22.000;0;0;1;1
30134600;Savon Meva 200 soa 36mx;CARTON;35.000;0;0;13;13
30134700;Savon Meva 300 soa 36mx;CARTON;40.000;0;0;2;2
30134800;Savon Meva 400 soa 36mx;CARTON;45.000;0;0;0;0
30134900;Savon Meva 500 soa 36mx;CARTON;52.000;0;0;0;0
30135000;Savon meva mmV75 tsara;CARTON;25.000;0;0;0;0
30135100;Savon meva mv40 soa;CARTON;15.000;0;0;6;6
30135200;Savon meva mv70 soa;CARTON;24.000;0;0;14;14
30135300;SAVON MOREVA BLANC 4*100G;PACQUET;6.500;0;0;0;0
30135400;SAVON MOREVA ROSE 4*100G;PACQUET;6.500;0;0;2;2
30135500;SAVON MOREVA VERT 4*100G;PACQUET;6.500;0;0;4;4
20135600;SAVON NOSY P1 80gr 36mx;PIECE;1.400;0;0;120;120
20135601;SAVON NOSY P1 80gr 36mx;CARTON;50.400;0;0;3,33;3,33
30135700;Savon olive classic touch 70G;PIECES;1.500;0;0;24;24
30135701;Savon olive classic touch 70G;PAQUET;9.000;0;0;4;4
30135702;Savon olive classic touch 70G;CARTON;108.000;0;0;0,33;0,33
20135800;Savon olive lime fresh 125g;PCS;3.000;0;0;0;0
20135801;Savon olive lime fresh 125g;PAQUET;13.000;0;0;0;0
20135802;Savon olive lime fresh 125g;CARTON;156.000;0;0;0;0
30135900;Savon olive milk delight 70G;PIECES;1.500;0;0;6;6
30135901;Savon olive milk delight 70G;PAQUET;9.000;0;0;1;1
30135902;Savon olive milk delight 70G;CARTON;108.000;0;0;0,08;0,08
30136000;SAVON RIM 27;CARTON;19.500;0;0;0;0
30136100;SAVON RIM 29;CARTON;19.500;0;0;0;0
30136200;SAVON RIM M3;CARTON;23.000;0;0;0;0
20136300;SAVON RIM M5;CARTON;45.000;0;0;0;0
30136400;Savon ruhi 60g*72pcs;PIECES;1.300;0;0;18;18
30136401;Savon ruhi 60g*72pcs;CARTON;93.600;0;0;0,25;0,25
20136500;SAVON SAMBA 12MX 500G;CARTON;46.000;0;0;16;16
