csv_code,csv_name,csv_unit,idarticle,idunite,codearticle,stock_delete_clauses,inventaire_delete_clauses,log_delete_clauses,price_delete_clauses,zero_stock
21500273301,JUMBO EN PIECE,PIECE,2667,3523,0040266700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0040266700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0040266700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0040266700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0040266700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0040266700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0040266700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0040266700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0040266700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0040266700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21500403801,JUS EN BOITE TOFFEE JELLY,BOITE,3926,5279,0040392600,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0040392600'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0040392600'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0040392600',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0040392600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0040392600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0040392600' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0040392600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0040392600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0040392600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21500221501,JUS EN POT,PIECE,759,959,0030075900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0030075900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0030075900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0030075900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0030075900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0030075900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0030075900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0030075900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0030075900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0030075900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
24000342601,JUS GOLDEN COCKTAIL,BOITE,3338,4368,0200333800,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200333800'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200333800'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200333800',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200333800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200333800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200333800' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200333800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200333800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200333800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
24000342701,JUS GOLDEN COCONUT,BOITE,3339,4371,0200333900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200333900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200333900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200333900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200333900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200333900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200333900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200333900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200333900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200333900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
24000342201,JUS GOLDEN FRAISE,BOITE,3334,4356,0200333400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200333400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200333400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200333400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200333400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200333400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200333400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200333400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200333400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200333400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
24000342202,JUS GOLDEN FRAISE,CARTON,765,968,0030076500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0030076500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0030076500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0030076500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0030076500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0030076500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0030076500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0030076500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0030076500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0030076500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
24000342401,JUS GOLDEN LEMON,BOITE,3336,4362,0200333600,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200333600'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200333600'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200333600',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200333600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200333600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200333600' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200333600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200333600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200333600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
24000342402,JUS GOLDEN LEMON,CARTON,766,969,0030076600,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0030076600'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0030076600'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0030076600',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0030076600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0030076600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0030076600' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0030076600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0030076600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0030076600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
24000342301,JUS GOLDEN ORANGE,BOITE,3335,4359,0200333500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200333500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200333500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200333500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200333500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200333500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200333500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200333500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200333500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200333500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
24000342501,JUS GOLDEN PINEAPLE,BOITE,3337,4365,0200333700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200333700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200333700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200333700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200333700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200333700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200333700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200333700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200333700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200333700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21500258801,JUS LE FRUIT,PIECE,2527,3323,0040252700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0040252700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0040252700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0040252700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0040252700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0040252700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0040252700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0040252700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0040252700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0040252700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21500258801,JUS LE FRUIT,PIECE,2696,3570,0200269600,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200269600'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200269600'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200269600',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200269600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200269600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200269600' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200269600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200269600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200269600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21500258801,JUS LE FRUIT,PIECE,4249,5859,0230424900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0230424900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0230424900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0230424900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0230424900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0230424900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0230424900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0230424900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0230424900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0230424900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21500404601,JUS SAMIA COLA,BOITE,3934,5295,0040393400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0040393400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0040393400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0040393400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0040393400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0040393400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0040393400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0040393400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0040393400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0040393400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21500404901,JUS SAMIA FRAISE,BOITE,3937,5301,0040393700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0040393700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0040393700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0040393700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0040393700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0040393700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0040393700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0040393700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0040393700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0040393700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21500404701,JUS SAMIA ORANGE,BOITE,777,984,0030077700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0030077700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0030077700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0030077700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0030077700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0030077700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0030077700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0030077700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0030077700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0030077700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21500404701,JUS SAMIA ORANGE,BOITE,3935,5297,0040393500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0040393500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0040393500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0040393500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0040393500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0040393500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0040393500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0040393500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0040393500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0040393500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
16600279701,JUS SHAMPART,BOITE,1892,2539,0200189200,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200189200'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200189200'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200189200',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200189200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200189200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200189200' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200189200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200189200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200189200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
16600279701,JUS SHAMPART,BOITE,1893,2541,0200189300,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200189300'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200189300'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200189300',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200189300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200189300' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200189300' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200189300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200189300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200189300' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
16600279701,JUS SHAMPART,BOITE,1894,2543,0200189400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200189400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200189400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200189400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200189400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200189400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200189400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200189400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200189400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200189400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
16600279701,JUS SHAMPART,BOITE,1895,2545,0200189500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200189500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200189500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200189500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200189500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200189500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200189500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200189500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200189500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200189500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
16600279701,JUS SHAMPART,BOITE,1896,2547,0200189600,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200189600'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200189600'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200189600',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200189600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200189600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200189600' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200189600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200189600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200189600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
16600279701,JUS SHAMPART,BOITE,1967,2652,0200196700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0200196700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0200196700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0200196700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0200196700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0200196700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0200196700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0200196700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0200196700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0200196700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',DELETE FROM tb_prix WHERE idarticle=1967 AND idunite=2652 AND prix=0,TRUE
